ASVID,D273,D274,D275,D276,D277,D278,D279,D291,D292,D293,D294,D295,D296,D307,D308,D309,D311,D312,D313,D348,D349,D350,D351,D352,D353,D354,D362,D363,D364,D365,D366,D370,D371,D372,D373,D375,D377,D378,D379,D380,D381,D382,D383,D385,D386,D387,D388,D390,D391,D392,D393,D394,D395,D396,D404,D405,D406,D407,D408,D409,D410,D411,D412,D413,D414,D415,D416,D417,D439,D440,D441,D442,D443,D444,D445,D453,D454,D455,D456,D457,D458,D459,D467,D468,D469,D470,D471,D472,D473,D474,D475,D476,D477,D478,D479,D480,D502,D503,D504,D505,D506,D507,D508,D509,D510,D511,D512,D513,D514,D515,D516,D517,D518,D519,D520,D521,D522,D531,D532,D534,D535,D537,D538,D540,D541,D542,D543
37abdb5104ef5cce6e58650e7ea2028f,0,0,0,0,0,0,29,0,0,0,0,62,2313,0,0,0,0,0,95,0,0,0,0,0,46,38,0,0,0,0,0,0,0,0,0,2398,0,0,0,0,11,47,0,0,0,0,23,0,0,0,0,0,0,200,0,0,0,0,0,0,279,0,0,0,0,0,62,1266,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
34f72e369ea78817248d901540acbf3a,0,0,0,0,0,0,0,203,0,0,0,27,0,90,108,279,0,0,0,0,0,0,0,0,0,0,164,181,77,0,0,203,0,0,0,0,0,0,0,49,0,0,380,407,0,0,0,169,0,0,0,0,0,37,213,197,0,0,0,0,0,0,362,0,0,0,0,0,88,0,171,0,0,0,27,115,134,122,0,0,0,0,306,272,188,0,0,0,0,0,0,124,0,0,0,89,0,0,0,0,0,0,0,0,77,0,0,0,0,0,65,108,145,0,0,0,0,0,88,932,765,59,0,0,0,0,134
11214e95aef0e0480e579754f3d48e5c,0,0,0,0,62,470,339,0,0,0,187,437,352,0,0,0,0,0,82,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,82,313,0,0,0,1027,1246,283,0,0,0,297,30,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
c3a2fa3a527d59488d07369f43956178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,498,2564,2694,106,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0
3b6f139a292f186369367e0a56cddb8e,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,73,0,0,0,0,722,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,46,0,0,0,0,0,79,118,0,0,0,0,0,121,0,0,0,0,58,107,257,137,0,0,0,0,0,0,0,0,0,0,0,0,2271,165,80,0,0,0,853,95,20,0,0,0,0,0,0
98ce0206d8e3a0519761e3e6f58a33c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,554,2232,3641,427,0,0,0,0,0,0,0,0,0,0,0
34032a7ce51e48f3697e5a226ccc126b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,51,0,0,0,0,109,0,0,0,0,0,0,0,0,175,337,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,1361,777,241,0,0,0,188,0,54,102,0,0,0,0,132,0,0,126,0,0,0,0,13,0,0,0,0,0,0,774,571,0,0,0,0,0,161,264,0,0,0,0,0,182,83,169,0,0,0,80,143,0,0,0,0,0,321,137,0,0,0,0,81,0,0,0,0,0,0,0
64087390dd0b9c1455f7ec54a53019cd,0,0,0,0,289,141,0,0,96,84,245,407,86,0,0,0,207,405,0,0,0,0,0,121,0,0,0,0,0,115,393,0,0,0,0,0,75,0,148,344,729,0,0,0,0,550,167,0,0,0,0,0,0,0,0,0,0,0,0,138,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,116,0,0,0,0,0,0,0,183,0,0,0,0,0,478,306,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,237,274,0,0,0,0,0,118
426887bf459f98184b14f0f0d8850186,0,0,0,0,61,138,0,0,0,0,81,0,27,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,283,0,0,0,0,0,66,63,0,0,0,0,45,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,109,96,0,0,0,0,0,158,0,0,0,0,0,482,2587,316,0,0,0,67,0,0,0,0,0,0,0,243,151,154,0,0,432,57,0,0,0,26,0,0
f078515e0bbb53173858a0d5a1f242e1,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,61,207,275,0,0,0,0,56,0,0,102,0,0,0,130,0,0,0,0,0,0,35,0,0,0,0,24,0,0,146,260,160,0,0,0,85,0,0,0,0,0,0,0,236,0,0,0,0,361,333,155,422,148,0,0,0,145,134,0,153,0,0,308,248,0,0,0,1166,678,410
b878eed2b4c5c86917536f105d031ea9,0,0,0,0,2203,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,1901,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c33d5684fa6a0774f0cfc593d1a878cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,314,0,0,0,0,0,0,0,0,0,0,98,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,566,129,0,0,0,0,114,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,345,1123,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0
200c468ae18094f3be008a2f03eaff0d,0,0,0,0,0,237,359,0,0,0,0,0,325,0,0,0,0,0,173,0,0,0,0,0,0,481,0,0,0,118,603,0,0,0,0,275,0,0,0,0,243,306,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,641,0,0,0,0,0,0,391,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,514,1175,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c234491376c6ec069fb5d028a72eb4b6,0,0,0,0,0,0,535,0,0,0,0,0,200,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,1286,0,0,0,0,0,0,989,0,0,0,0,0,0,203,0,0,0,0,0,0,123,0,0,0,0,0,566,0,0,0,0,0,0,931,0,0,0,0,0,178,528,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,83
b17067b400f8bde2f2a8d1c454e0d1c9,0,0,0,0,0,0,0,0,0,0,0,0,0,542,331,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,173,259,0,0,0,291,256,449,0,0,79,0,70,295,0,0,618,763,0,0,0,0,0,0,0,336,242,0,0,0,143,178,142,0,0,0,0,186,168,0,0,60,0,0,0,0,56,0,0,0,0,0,0,0,40,0,150,0,0,0,0,93,0,0,0,0,0,0,0,131,0,0,61,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca9027642e70766078137beede2b1a7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,870,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,556,217,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113650cecbb6500d4da953c5b16ae97a,0,0,340,0,0,0,0,0,0,0,0,0,0,247,332,895,0,0,0,0,349,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,174,239,289,111,0,0,0,0,0,0,0,0,0,0,272,226,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,226,305,201,0,0,0,0,0,0,175,0,0,0,0,0,0,371,0,0,0,0,385,130,0,0,0,0,0,0,0,0
beaa03bf44b25725d56f67d7100ed069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,246,0,0,0,0,257,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,2449,122,0,0,0,0,169,0,0,0,0,0,0,0,0,0
5c7e0fe5d4df983c6431134a82237956,0,0,0,0,0,0,0,191,196,0,0,0,0,0,0,0,0,0,0,104,71,0,0,0,0,0,106,120,130,0,0,0,0,0,0,0,0,0,0,0,0,0,972,212,0,0,0,0,0,0,0,0,0,0,231,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,246,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,145,49,0,0,0,0,0,290,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0038478be7fb4f097ce93a5e9341af2a,0,0,0,0,0,0,53,0,0,0,0,0,41,0,0,0,29,0,16,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,329,0,0,1742,20,0,0,0,0,0,0,246,102,799,18,0,0,0,0,0,71,266
babdd7d4cce3b7b410d922b222bc62ef,313,201,0,72,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,622,0,0,0,0,0,1678,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a45762309b522a7ee9b6438acb5f85a9,133,145,194,0,0,0,0,491,721,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,911,622,65,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,745,0,0,0,125,0,293,119,0
3ad847cc75130c68cf2761f6467469bc,0,0,0,0,194,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,183,82,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,93,1353,0,0,0,0,0,0,307,436,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,372,0,0
8f0b4139d66473a1e7617ff08dd7f65b,0,0,0,0,0,0,0,48,310,0,0,0,0,0,0,0,0,0,0,66,0,127,0,0,0,0,78,82,502,54,0,195,76,0,0,0,169,56,167,0,0,0,105,328,142,0,0,262,117,0,0,0,0,0,455,291,67,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,78,124,92,0,0,0,0,72,125,227,0,0,0,0,0,0,0,0,0,0,0,134,179,165,0,0,0,0,221,132,102,0,0,0,0,191,164,87,0,0,0,0,149,149,0,0,0,0,0,0,0,0
80d6fd9f83bce6f08fd4000e0e7596df,221,132,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,215,839,0,0,0,0,47,79,295,0,0,169,0,0,0,0,0,42,56,0,0,0,108,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,228,109,0,0,0,0,209,430,535,0,0,0,0,88,181,185,0,0,0,0,367,214,0,0,0,0,0,0,65,247,0,0,0,0,0,58,0,0,0,0,0,0,0,0
c29aba5cb0f240638400c62cf676717f,119,0,204,0,0,0,0,117,54,0,0,0,0,0,0,170,0,0,0,120,0,44,100,0,0,0,228,253,210,0,0,48,51,0,0,0,188,149,153,0,0,0,0,0,0,0,0,184,164,156,0,0,0,0,207,146,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,103,0,132,0,0,0,0,106,0,0,0,0,115,135,151,0,0,0,0,557,403,0,0,0,0,0,514,582,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
56411556b414ce9bde350057388ca5cc,0,0,0,0,0,0,0,35,1160,0,0,31,13,62,55,33,0,0,0,97,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,30,0,0,206,81,52,0,0,0,0,0,0,41,0,0,0,0,38,15,0,0,0,0,0,123,116,163,0,0,0,0,0,0,44,0,0,0,0,945,494,119,29,0,0,0,46,73,0,0,0,33,0,102,72,136,87,0,0,0,39,35,0,0,0,0,0,209,153,0,0,0,0,0,229,240,0,0,211,46,0,0,0,0
62f2e663ec4b61a9118398801c845539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,320,0,0,0,0,0,0,335,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,214,462,0,0,0,0,0,0,458,0,0,0,0,0,0,550,0,0,0,88,920,0,0,0,0,0,0,0,0,242,0,0,223,0,0,0,0,87,0,679
8a789f75b3ed743ed4376c993e9d3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,264,89,0,0,0,0,0,0,95,102,0,0,0,0,0,53,0,0,0,0,0,0,0,272,0,0,0,0,0,0,241,0,0,0,0,0,0,92,0,0,0,0,0,23,0,0,0,0,0,0,76,1483,0,0,0,1843,0,0,0,0,117,861
a1b6a641eceaa19db3a8f25121180e71,0,0,0,0,117,0,0,0,0,0,143,62,0,0,0,0,0,0,0,0,0,0,0,50,45,0,0,0,0,0,1131,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,65,0,0,0,0,0,131,0,0,0,0,0,62,541,490,0,0,0,0,0,0,125,0,0,0,0,0,0,547,0,0,0,0,0,0,703,256,0,0,0,0,166,227,0,0,0,0,65,157,113,0,0,0,0,0,23,89,0,0,0,79,194,0,0,0,67,147,0
0190d85cfa345512f54efc78f8b95120,85,41,126,0,0,0,0,470,1739,0,0,0,0,0,0,95,0,0,0,0,55,167,0,0,0,0,0,0,0,0,0,68,70,0,35,0,61,0,21,0,0,0,0,94,23,0,0,0,11,160,0,0,0,0,261,209,0,0,0,0,0,0,0,0,0,0,0,0,451,380,182,0,22,0,0,0,0,0,0,0,0,0,0,0,146,0,0,36,56,0,0,0,56,0,0,0,15,0,0,0,0,0,0,246,84,122,0,0,0,0,0,0,193,0,0,0,0,0,58,0,29,0,0,0,0,0,0
c27beaeb619ba3a72f9eff1c3f354186,0,0,0,0,0,0,157,0,0,0,0,206,154,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,106,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,310,345,95,0,0,0,0,238,221,0,0,0,0,0,230,534,113,0,0,0,0,0,0,102,0,0,0,0,0,265,0,0,0,0,101,218,0,0,0,0,0,0,0,210,173,0,0,0,174,0,0,0,0,419,194
5dac001be4f909f48ab49cac084c241d,0,0,0,0,0,185,176,0,0,0,0,152,98,0,0,0,0,0,58,0,0,0,0,150,0,293,0,0,0,77,127,0,0,0,68,77,0,0,0,121,75,90,0,0,0,0,20,0,0,0,0,0,26,112,0,0,0,104,218,260,319,0,0,0,0,152,159,290,0,0,0,0,138,176,0,0,0,0,30,0,0,90,0,0,0,0,0,238,149,0,0,0,0,136,183,166,0,0,0,0,262,221,119,0,0,0,41,0,73,0,0,0,0,0,0,34,91,0,0,81,55,0,0,0,0,0,99
eb5baab55402933a55bc5ea7a7af4eb5,0,0,0,0,0,0,0,0,148,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,411,948,0,0,0,215,0,0,0,0,0,0,0,0,0,739,1599,0,0,0,0,0,0,0,0,0,0,183,145,111,0,0,0,0,0,0,0,0,0,0,0,123,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
f237a1f1dd7390714c92c4404f74d799,0,0,0,0,523,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,222,0,0,0,0,1022,1000,0,0,0,0,1427,123,0,0,0,0,167,82,0,0,0,0,0,266,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9fc8635b7284a75db5824a2b6569953,67,48,58,0,0,0,0,0,0,6,0,0,0,0,33,0,0,20,0,317,225,0,0,0,0,0,0,0,0,0,0,221,190,18,0,0,0,0,0,0,0,0,60,0,0,0,0,239,103,0,0,0,0,0,351,396,17,0,30,128,13,39,47,0,0,0,0,66,159,134,187,0,0,36,0,0,0,0,0,0,0,0,212,100,40,0,0,0,0,0,30,0,0,0,0,0,21,44,37,0,57,0,0,658,406,0,0,0,0,0,107,113,0,0,0,0,0,246,159,0,0,304,0,0,0,0,0
c73498386fe959c9607be9f6b1130d0e,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,128,0,0,0,274,0,564,0,0,0,0,327,336,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,483,0,0,0,0,0,357,327,347,0,0,0,0,327,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,133,0,0,0,0
4fd9e532b34b278047b4a588cc98708a,254,337,434,0,0,0,0,92,788,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,78,57,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,403,403,390,374,0,0,0,0,0,158,250,0,0,0,144,119,126,0,0,0,0,189,0,84,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
6187c95ecd00ae1c5545cb8665256f34,0,76,111,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,74,67,47,149,0,0,132,49,0,0,310,177,255,0,0,0,29,169,0,0,0,0,0,0,0,0,0,0,105,99,0,0,0,0,0,0,0,21,0,0,0,0,104,76,111,0,0,0,0,0,0,0,0,0,0,0,242,104,27,12,0,0,0,0,0,0,45,0,0,0,449,535,709,381,0,0,0,105,61,0,0,0,0,0,0,0,370,10,0,0,0,303,27,0,0,0,0,0,0,0,0
833c3f5fcf6cf5f9efb1dec9cd13505d,369,214,325,0,0,0,0,0,153,0,0,0,0,0,0,331,0,0,0,116,186,0,0,0,0,0,0,0,139,0,0,137,57,0,0,0,113,0,80,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,659,540,430,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,192,531,0,0,0,0,103,98,133,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,298,0,0,0,0,0,0,0,0
4ff66f8696a79c4dca4499d9957449ec,86,60,84,0,0,0,0,0,216,84,161,0,0,0,0,161,107,0,0,0,0,42,82,0,0,0,120,135,67,435,0,0,47,0,0,0,96,96,98,0,0,0,41,80,0,0,0,0,0,467,70,24,28,0,215,222,179,77,138,118,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,23,0,56,0,0,0,0,0,0,550,107,437,0,0,0,0,335,0,0,0,0,0,0,0,57,0,0,0,0,0,0
f20f9d9066eeac64a88866daca814240,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,483,499,593,0,0,0,0,349,756,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0
fee336a5687b2c3cde439cb446312b43,93,92,162,45,0,46,0,135,1595,115,0,0,0,0,0,40,0,0,0,0,0,0,70,0,49,0,85,98,0,129,0,0,146,0,28,0,149,102,112,0,0,0,0,0,61,0,0,0,0,126,0,0,0,49,46,0,68,97,26,53,0,0,0,66,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,54,57,73,123,44,0,0,0,0,85,110,0,0,92,121,122,0,0,0,0,71,104,105,0,0,0,0,0,0,66,0,48,0,0,0,57,132,0,0,0,0,83,65,0
06b229d8a47a3f98d7becfe2719e72a4,66,0,80,0,0,14,0,0,844,44,0,0,0,0,0,78,8,0,0,0,0,60,68,0,0,0,0,0,102,311,0,0,227,67,0,0,56,62,52,0,0,0,0,409,269,0,0,0,0,144,27,0,0,0,0,0,82,159,0,0,0,0,0,52,28,0,0,0,116,109,70,44,0,28,0,0,0,99,0,0,0,0,0,0,0,286,102,21,17,0,0,0,231,32,0,0,57,59,103,0,0,0,0,21,0,417,0,0,0,0,0,0,257,53,0,0,0,0,97,0,0,0,0,0,0,0,0
0bb8737930225f4a8cb3cb09ba4611e6,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,1115,37,0,0,0,354,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1224,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa2026935901cd3910a3f842097f066a,0,0,0,0,0,0,0,0,0,0,0,0,0,533,453,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,691,349,0,0,0,0,0,295,306,0,0,0,0,551,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0
7f30fbe32b4c4de72e2b93211e9b3e61,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,352,0,0,0,171,402,453,0,0,0,15,0,0,0,0,0,47,119,858,0,0,0,0,0,0,158,0,0,0,0,0,0,762,78,0,54,70,106,211,81,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,754,461,0,0,0,0,0,0,0,0,0,0,0,0
a09513184a129cc3bb3395a54d2df9ea,293,157,243,0,0,0,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,636,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e83fa06fe7a9b83c11922ee64672d2b0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,111,761,0,0,0,0,0,0,129,0,0,0,0,0,0,415,0,0,88,330,841,751,89,0,0,0,0,0,65,293,0,0,0,119,0,0,0,187,0,659
